run_id,step_idx,injection_id,steps_since_injection,tokens_proposed,tokens_accepted,acceptance_rate,injection_size_tokens,injection_category,wall_time_s
0,476,35,9,4,2,0.5,27,small,0.008518218994140625
0,477,35,10,4,2,0.5,27,small,0.008210182189941406
0,478,36,0,4,2,0.5,20,small,0.016103267669677734
0,479,36,1,4,2,0.5,20,small,0.008756399154663086
0,480,36,2,4,1,0.25,20,small,0.009168148040771484
0,481,36,3,4,2,0.5,20,small,0.008030176162719727
0,482,36,4,4,2,0.5,20,small,0.009642839431762695
0,483,36,5,4,2,0.5,20,small,0.0060613155364990234
0,484,36,6,4,2,0.5,20,small,0.011566400527954102
0,485,36,7,4,2,0.5,20,small,0.008511781692504883
0,486,36,8,4,2,0.5,20,small,0.010024309158325195
0,487,36,9,4,2,0.5,20,small,0.008251190185546875
0,488,36,10,4,2,0.5,20,small,0.009352922439575195
0,489,37,0,4,2,0.5,20,small,0.012682676315307617
0,490,37,1,4,2,0.5,20,small,0.008886337280273438
0,491,37,2,4,1,0.25,20,small,0.009006023406982422
0,492,37,3,4,2,0.5,20,small,0.008507251739501953
0,493,37,4,4,2,0.5,20,small,0.0028994083404541016
0,494,37,5,4,2,0.5,20,small,0.007645606994628906
0,495,37,6,4,2,0.5,20,small,0.012445688247680664
0,496,37,7,4,2,0.5,20,small,0.008512735366821289
0,497,37,8,4,2,0.5,20,small,0.009128332138061523
0,498,37,9,4,2,0.5,20,small,0.008003473281860352
0,499,37,10,4,2,0.5,20,small,0.009664297103881836
0,500,38,0,4,2,0.5,27,small,0.012994050979614258
0,501,38,1,4,2,0.5,27,small,0.009015798568725586
0,502,38,2,4,1,0.25,27,small,0.008008241653442383
0,503,38,3,4,2,0.5,27,small,0.008577585220336914
0,504,38,4,4,2,0.5,27,small,0.008752584457397461
0,505,38,5,4,2,0.5,27,small,0.009727001190185547
0,506,38,6,4,2,0.5,27,small,0.008372306823730469
0,507,38,7,4,2,0.5,27,small,0.009203910827636719
0,508,38,8,4,2,0.5,27,small,0.009271621704101562
0,509,38,9,4,2,0.5,27,small,0.008510351181030273
0,510,38,10,4,2,0.5,27,small,0.010134220123291016
0,511,39,0,4,2,0.5,20,small,0.018597126007080078
0,512,39,1,4,2,0.5,20,small,0.008005619049072266
0,513,39,2,4,1,0.25,20,small,0.009004592895507812
0,514,39,3,4,2,0.5,20,small,0.009156942367553711
0,515,39,4,4,2,0.5,20,small,0.009009599685668945
0,516,39,5,4,2,0.5,20,small,0.007736682891845703
0,517,39,6,4,2,0.5,20,small,0.010193347930908203
0,518,39,7,4,2,0.5,20,small,0.009755849838256836
0,519,39,8,4,2,0.5,20,small,0.008605241775512695
0,520,39,9,4,2,0.5,20,small,0.009530305862426758
0,521,39,10,4,2,0.5,20,small,0.009291410446166992
0,522,40,0,4,2,0.5,20,small,0.01638484001159668
0,523,40,1,4,2,0.5,20,small,0.008533239364624023
0,524,40,2,4,1,0.25,20,small,0.00900578498840332
0,525,40,3,4,2,0.5,20,small,0.009361028671264648
0,526,40,4,4,2,0.5,20,small,0.008801937103271484
0,527,40,5,4,2,0.5,20,small,0.009254932403564453
0,528,40,6,4,2,0.5,20,small,0.006181240081787109
0,529,40,7,4,2,0.5,20,small,0.011977910995483398
0,530,40,8,4,2,0.5,20,small,0.008588075637817383
0,531,40,9,4,2,0.5,20,small,0.008746623992919922
0,532,40,10,4,2,0.5,20,small,0.009506464004516602
0,533,41,0,4,2,0.5,27,small,0.012456893920898438
0,534,41,1,4,2,0.5,27,small,0.010007858276367188
0,535,41,2,4,1,0.25,27,small,0.00877237319946289
0,536,41,3,4,2,0.5,27,small,0.008083581924438477
0,537,41,4,4,2,0.5,27,small,0.010272026062011719
0,538,41,5,4,2,0.5,27,small,0.00872182846069336
0,539,41,6,4,2,0.5,27,small,0.009159564971923828
0,540,41,7,4,2,0.5,27,small,0.008661985397338867
0,541,41,8,4,2,0.5,27,small,0.009635448455810547
0,542,41,9,4,2,0.5,27,small,0.008635282516479492
0,543,41,10,4,2,0.5,27,small,0.007984161376953125
0,544,42,0,4,2,0.5,20,small,0.012954235076904297
0,545,42,1,4,2,0.5,20,small,0.007827520370483398
0,546,42,2,4,1,0.25,20,small,0.010361433029174805
0,547,42,3,4,2,0.5,20,small,0.008036375045776367
0,548,42,4,4,2,0.5,20,small,0.0025949478149414062
0,549,42,5,4,2,0.5,20,small,0.010019779205322266
0,550,42,6,4,2,0.5,20,small,0.006253480911254883
0,551,42,7,4,2,0.5,20,small,0.012530326843261719
0,552,42,8,4,2,0.5,20,small,0.008060693740844727
0,553,42,9,4,2,0.5,20,small,0.00948190689086914
0,554,42,10,4,2,0.5,20,small,0.009006261825561523
0,555,43,0,4,2,0.5,14,small,0.013359546661376953
0,556,43,1,4,2,0.5,14,small,0.0043947696685791016
0,557,43,2,4,1,0.25,14,small,0.013128995895385742
0,558,43,3,4,2,0.5,14,small,0.008508682250976562
0,559,43,4,4,2,0.5,14,small,0.009330511093139648
0,560,43,5,4,2,0.5,14,small,0.00859975814819336
0,561,43,6,4,2,0.5,14,small,0.007566690444946289
0,562,43,7,4,2,0.5,14,small,0.011206865310668945
0,563,43,8,4,2,0.5,14,small,0.005361080169677734
0,564,43,9,4,2,0.5,14,small,0.010374784469604492
0,565,43,10,4,2,0.5,14,small,0.010339021682739258
0,566,44,0,4,2,0.5,27,small,0.013062715530395508
0,567,44,1,4,2,0.5,27,small,0.008011817932128906
0,568,44,2,4,1,0.25,27,small,0.007755756378173828
0,569,44,3,4,2,0.5,27,small,0.010057449340820312
0,570,44,4,4,2,0.5,27,small,0.010164976119995117
0,571,44,5,4,2,0.5,27,small,0.008008718490600586
0,572,44,6,4,2,0.5,27,small,0.008710622787475586
0,573,44,7,4,2,0.5,27,small,0.009004354476928711
0,574,44,8,4,2,0.5,27,small,0.004041194915771484
0,575,44,9,4,2,0.5,27,small,0.014124393463134766
0,576,44,10,4,2,0.5,27,small,0.00872349739074707
0,577,45,0,4,1,0.25,49,small,0.017840862274169922
0,578,45,1,1,1,1.0,49,small,0.007303476333618164
0,579,45,2,4,1,0.25,49,small,0.008886575698852539
0,580,45,3,4,2,0.5,49,small,0.010073423385620117
0,581,45,4,4,2,0.5,49,small,0.008302927017211914
0,582,45,5,4,2,0.5,49,small,0.008048295974731445
0,583,45,6,4,2,0.5,49,small,0.007742166519165039
0,584,45,7,4,2,0.5,49,small,0.01119542121887207
0,585,45,8,4,2,0.5,49,small,0.007944345474243164
0,586,45,9,4,2,0.5,49,small,0.009478569030761719
0,587,45,10,4,2,0.5,49,small,0.009188413619995117
0,588,46,0,4,1,0.25,83,medium,0.019240379333496094
0,589,46,1,4,2,0.5,83,medium,0.009094953536987305
0,590,46,2,4,1,0.25,83,medium,0.009191751480102539
0,591,46,3,4,2,0.5,83,medium,0.00836038589477539
0,592,46,4,4,2,0.5,83,medium,0.010336637496948242
0,593,46,5,4,2,0.5,83,medium,0.00933218002319336
0,594,46,6,4,2,0.5,83,medium,0.008075952529907227
0,595,46,7,4,2,0.5,83,medium,0.009244203567504883
0,596,46,8,4,2,0.5,83,medium,0.009381294250488281
0,597,46,9,4,2,0.5,83,medium,0.009357213973999023
0,598,46,10,4,2,0.5,83,medium,0.008511781692504883
0,599,47,0,4,1,0.25,49,small,0.01601552963256836
0,600,47,1,4,2,0.5,49,small,0.008047819137573242
0,601,47,2,4,1,0.25,49,small,0.01019597053527832
0,602,47,3,4,2,0.5,49,small,0.010503292083740234
0,603,47,4,4,2,0.5,49,small,0.004434108734130859
0,604,47,5,4,2,0.5,49,small,0.009641408920288086
0,605,47,6,4,2,0.5,49,small,0.008506298065185547
0,606,47,7,4,2,0.5,49,small,0.0037376880645751953
0,607,47,8,4,2,0.5,49,small,0.014702320098876953
0,608,47,9,4,2,0.5,49,small,0.009319782257080078
0,609,47,10,4,2,0.5,49,small,0.009223699569702148
0,610,48,0,4,1,0.25,49,small,0.015998363494873047
0,611,48,1,4,2,0.5,49,small,0.00859689712524414
0,612,48,2,4,1,0.25,49,small,0.009147405624389648
0,613,48,3,4,2,0.5,49,small,0.00923776626586914
0,614,48,4,4,2,0.5,49,small,0.009283781051635742
0,615,48,5,4,2,0.5,49,small,0.009790420532226562
0,616,48,6,4,2,0.5,49,small,0.009283065795898438
0,617,48,7,4,2,0.5,49,small,0.008518695831298828
0,618,48,8,4,2,0.5,49,small,0.009171485900878906
0,619,48,9,4,2,0.5,49,small,0.008564949035644531
0,620,48,10,4,2,0.5,49,small,0.01006770133972168
0,621,49,0,4,1,0.25,88,medium,0.019428253173828125
0,622,49,1,4,2,0.5,88,medium,0.009886026382446289
0,623,49,2,4,1,0.25,88,medium,0.010086536407470703
0,624,49,3,4,2,0.5,88,medium,0.009004354476928711
0,625,49,4,4,2,0.5,88,medium,0.008507013320922852
0,626,49,5,4,2,0.5,88,medium,0.009164094924926758
0,627,49,6,4,2,0.5,88,medium,0.009830236434936523
0,628,49,7,4,2,0.5,88,medium,0.008763551712036133
0,629,49,8,4,2,0.5,88,medium,0.009188175201416016
0,630,49,9,4,2,0.5,88,medium,0.00982356071472168
0,631,49,10,4,2,0.5,88,medium,0.008656501770019531
0,632,50,0,4,1,0.25,88,medium,0.020722389221191406
0,633,50,1,4,2,0.5,88,medium,0.010044097900390625
0,634,50,2,4,1,0.25,88,medium,0.008506059646606445
0,635,50,3,4,2,0.5,88,medium,0.009496927261352539
0,636,50,4,4,2,0.5,88,medium,0.005032539367675781
0,637,50,5,4,2,0.5,88,medium,0.013415813446044922
0,638,50,6,4,2,0.5,88,medium,0.008505821228027344
0,639,50,7,4,2,0.5,88,medium,0.009194135665893555
0,640,50,8,4,2,0.5,88,medium,0.008944034576416016
0,641,50,9,4,2,0.5,88,medium,0.009098052978515625
0,642,50,10,4,2,0.5,88,medium,0.008205413818359375
