run_id,step_idx,injection_id,steps_since_injection,tokens_proposed,tokens_accepted,acceptance_rate,injection_size_tokens,injection_category,wall_time_s
1,135,6,9,4,2,0.5,14,small,0.009170055389404297
1,136,6,10,4,2,0.5,14,small,0.008004188537597656
1,137,7,0,1,1,1.0,26,small,0.016035795211791992
1,138,7,1,1,1,1.0,26,small,0.008553028106689453
1,139,7,2,4,1,0.25,26,small,0.008182764053344727
1,140,7,3,4,2,0.5,26,small,0.008168220520019531
1,141,7,4,4,2,0.5,26,small,0.009314775466918945
1,142,7,5,4,2,0.5,26,small,0.008202552795410156
1,143,7,6,4,2,0.5,26,small,0.009728193283081055
1,144,7,7,4,2,0.5,26,small,0.007673978805541992
1,145,7,8,4,2,0.5,26,small,0.009760141372680664
1,146,7,9,4,2,0.5,26,small,0.008605480194091797
1,147,7,10,4,2,0.5,26,small,0.0071125030517578125
1,148,8,0,4,1,0.25,83,medium,0.017639636993408203
1,149,8,1,1,1,1.0,83,medium,0.010097026824951172
1,150,8,2,4,1,0.25,83,medium,0.005802154541015625
1,151,8,3,4,2,0.5,83,medium,0.009450674057006836
1,152,8,4,4,2,0.5,83,medium,0.010161876678466797
1,153,8,5,4,1,0.25,83,medium,0.009732723236083984
1,154,8,6,1,1,1.0,83,medium,0.00999760627746582
1,155,8,7,1,1,1.0,83,medium,0.00865030288696289
1,156,8,8,1,1,1.0,83,medium,0.008525609970092773
1,157,8,9,4,2,0.5,83,medium,0.00959467887878418
1,158,8,10,4,2,0.5,83,medium,0.004175424575805664
1,159,9,0,4,2,0.5,26,small,0.012970447540283203
1,160,9,1,4,2,0.5,26,small,0.008132696151733398
1,161,9,2,4,1,0.25,26,small,0.00866389274597168
1,162,9,3,4,2,0.5,26,small,0.008573055267333984
1,163,9,4,4,2,0.5,26,small,0.008916139602661133
1,164,9,5,4,2,0.5,26,small,0.00898289680480957
1,165,9,6,4,2,0.5,26,small,0.0057756900787353516
1,166,9,7,4,2,0.5,26,small,0.004488229751586914
1,167,9,8,4,2,0.5,26,small,0.013818740844726562
1,168,9,9,4,2,0.5,26,small,0.009249687194824219
1,169,9,10,4,2,0.5,26,small,0.009157180786132812
1,170,10,0,1,1,1.0,19,small,0.01208639144897461
1,171,10,1,1,1,1.0,19,small,0.009060144424438477
1,172,10,2,4,1,0.25,19,small,0.009027719497680664
1,173,10,3,4,2,0.5,19,small,0.009023427963256836
1,174,10,4,4,2,0.5,19,small,0.008506298065185547
1,175,10,5,4,2,0.5,19,small,0.008418560028076172
1,176,10,6,4,2,0.5,19,small,0.009566783905029297
1,177,10,7,4,2,0.5,19,small,0.004538059234619141
1,178,10,8,4,2,0.5,19,small,0.013808012008666992
1,179,10,9,4,2,0.5,19,small,0.006720781326293945
1,180,10,10,4,2,0.5,19,small,0.01033926010131836
1,181,11,0,1,1,1.0,26,small,0.012741804122924805
1,182,11,1,1,1,1.0,26,small,0.00917816162109375
1,183,11,2,4,1,0.25,26,small,0.006430864334106445
1,184,11,3,4,2,0.5,26,small,0.01123046875
1,185,11,4,4,2,0.5,26,small,0.008502721786499023
1,186,11,5,4,2,0.5,26,small,0.008356571197509766
1,187,11,6,4,2,0.5,26,small,0.009111404418945312
1,188,11,7,4,2,0.5,26,small,0.008292675018310547
1,189,11,8,4,2,0.5,26,small,0.006082057952880859
1,190,11,9,4,2,0.5,26,small,0.008245229721069336
1,191,11,10,4,2,0.5,26,small,0.00914764404296875
1,192,12,0,4,2,0.5,14,small,0.012973785400390625
1,193,12,1,4,2,0.5,14,small,0.008540868759155273
1,194,12,2,4,1,0.25,14,small,0.009319305419921875
1,195,12,3,4,2,0.5,14,small,0.0075359344482421875
1,196,12,4,4,2,0.5,14,small,0.009128332138061523
1,197,12,5,4,2,0.5,14,small,0.006670951843261719
1,198,12,6,4,2,0.5,14,small,0.012019872665405273
1,199,12,7,4,2,0.5,14,small,0.0080108642578125
1,200,12,8,4,2,0.5,14,small,0.005443096160888672
1,201,12,9,4,2,0.5,14,small,0.012292623519897461
1,202,12,10,4,2,0.5,14,small,0.009294271469116211
1,203,13,0,4,1,0.25,35,small,0.016276836395263672
1,204,13,1,4,1,0.25,35,small,0.008060455322265625
1,205,13,2,4,2,0.5,35,small,0.009161710739135742
1,206,13,3,4,2,0.5,35,small,0.00900721549987793
1,207,13,4,4,2,0.5,35,small,0.007681608200073242
1,208,13,5,4,2,0.5,35,small,0.009953022003173828
1,209,13,6,4,2,0.5,35,small,0.008955717086791992
1,210,13,7,4,2,0.5,35,small,0.00907754898071289
1,211,13,8,4,2,0.5,35,small,0.009162664413452148
1,212,13,9,4,2,0.5,35,small,0.008160829544067383
1,213,13,10,4,2,0.5,35,small,0.009832382202148438
1,214,13,11,4,2,0.5,35,small,0.007569313049316406
1,215,13,12,4,2,0.5,35,small,0.009730339050292969
1,216,13,13,4,2,0.5,35,small,0.007714748382568359
1,217,13,14,4,2,0.5,35,small,0.01015925407409668
1,218,13,15,4,2,0.5,35,small,0.00913238525390625
1,219,13,16,4,1,0.25,35,small,0.007208108901977539
1,220,13,17,4,2,0.5,35,small,0.004503011703491211
1,221,13,18,4,1,0.25,35,small,0.005431652069091797
1,222,13,19,4,2,0.5,35,small,0.012494564056396484
1,223,13,20,4,2,0.5,35,small,0.009011507034301758
1,224,13,21,4,2,0.5,35,small,0.008512496948242188
1,225,14,0,1,1,1.0,30,small,0.012685775756835938
1,226,14,1,1,1,1.0,30,small,0.00858759880065918
1,227,14,2,4,1,0.25,30,small,0.010023832321166992
1,228,14,3,4,2,0.5,30,small,0.009252786636352539
1,229,14,4,4,2,0.5,30,small,0.0040149688720703125
1,230,14,5,4,2,0.5,30,small,0.013481855392456055
1,231,14,6,4,2,0.5,30,small,0.008956670761108398
1,232,14,7,4,2,0.5,30,small,0.009225606918334961
1,233,14,8,4,2,0.5,30,small,0.007692575454711914
1,234,14,9,4,2,0.5,30,small,0.008876800537109375
1,235,14,10,4,2,0.5,30,small,0.008963346481323242
1,236,15,0,4,2,0.5,35,small,0.013574600219726562
1,237,15,1,4,2,0.5,35,small,0.00899195671081543
1,238,15,2,4,2,0.5,35,small,0.009352445602416992
1,239,15,3,4,2,0.5,35,small,0.009075641632080078
1,240,15,4,4,2,0.5,35,small,0.00805044174194336
1,241,15,5,4,2,0.5,35,small,0.009003162384033203
1,242,15,6,4,2,0.5,35,small,0.009073257446289062
1,243,15,7,4,2,0.5,35,small,0.008765459060668945
1,244,15,8,4,2,0.5,35,small,0.006166934967041016
1,245,15,9,4,2,0.5,35,small,0.011247873306274414
1,246,15,10,4,2,0.5,35,small,0.008766889572143555
1,247,15,11,4,2,0.5,35,small,0.0059604644775390625
1,248,15,12,4,2,0.5,35,small,0.007750272750854492
1,249,15,13,4,2,0.5,35,small,0.00970768928527832
1,250,15,14,4,2,0.5,35,small,0.009119987487792969
1,251,15,15,4,2,0.5,35,small,0.00399470329284668
1,252,15,16,4,1,0.25,35,small,0.01376032829284668
1,253,15,17,4,2,0.5,35,small,0.008589982986450195
1,254,15,18,4,2,0.5,35,small,0.009342670440673828
1,255,15,19,4,2,0.5,35,small,0.00853729248046875
1,256,15,20,4,2,0.5,35,small,0.009267330169677734
1,257,15,21,4,2,0.5,35,small,0.008574724197387695
1,258,16,0,1,1,1.0,20,small,0.013089895248413086
1,259,16,1,4,2,0.5,20,small,0.005983591079711914
1,260,16,2,4,1,0.25,20,small,0.011487007141113281
1,261,16,3,4,2,0.5,20,small,0.008031368255615234
1,262,16,4,4,2,0.5,20,small,0.008629560470581055
1,263,16,5,4,2,0.5,20,small,0.009054183959960938
1,264,16,6,4,2,0.5,20,small,0.008754253387451172
1,265,16,7,4,2,0.5,20,small,0.00900578498840332
1,266,16,8,4,2,0.5,20,small,0.009031295776367188
1,267,16,9,4,2,0.5,20,small,0.009071588516235352
1,268,16,10,4,2,0.5,20,small,0.009139776229858398
1,269,17,0,1,1,1.0,19,small,0.008572578430175781
1,270,17,1,1,1,1.0,19,small,0.013721227645874023
1,271,17,2,4,1,0.25,19,small,0.009175539016723633
1,272,17,3,4,2,0.5,19,small,0.008853673934936523
1,273,17,4,4,2,0.5,19,small,0.00800466537475586
1,274,17,5,4,2,0.5,19,small,0.009505987167358398
1,275,17,6,4,2,0.5,19,small,0.006441354751586914
1,276,17,7,4,2,0.5,19,small,0.00909566879272461
1,277,17,8,4,2,0.5,19,small,0.0069620609283447266
1,278,17,9,4,2,0.5,19,small,0.00806117057800293
1,279,17,10,4,2,0.5,19,small,0.012144088745117188
1,280,18,0,1,1,1.0,42,small,0.015979290008544922
1,281,18,1,1,1,1.0,42,small,0.00862264633178711
1,282,18,2,4,1,0.25,42,small,0.008095026016235352
1,283,18,3,4,2,0.5,42,small,0.008177518844604492
1,284,18,4,4,2,0.5,42,small,0.009498834609985352
1,285,18,5,4,2,0.5,42,small,0.008337259292602539
1,286,18,6,4,2,0.5,42,small,0.00902867317199707
1,287,18,7,4,2,0.5,42,small,0.008508920669555664
1,288,18,8,4,2,0.5,42,small,0.009018182754516602
1,289,18,9,4,2,0.5,42,small,0.009566545486450195
1,290,18,10,4,2,0.5,42,small,0.009047746658325195
1,291,19,0,4,2,0.5,30,small,0.014185667037963867
1,292,19,1,4,2,0.5,30,small,0.00689244270324707
1,293,19,2,4,1,0.25,30,small,0.007958173751831055
1,294,19,3,4,2,0.5,30,small,0.011734724044799805
1,295,19,4,4,2,0.5,30,small,0.009005546569824219
1,296,19,5,4,2,0.5,30,small,0.008793830871582031
1,297,19,6,4,2,0.5,30,small,0.008596181869506836
1,298,19,7,4,2,0.5,30,small,0.008789300918579102
1,299,19,8,4,2,0.5,30,small,0.009579181671142578
1,300,19,9,4,2,0.5,30,small,0.008699178695678711
1,301,19,10,4,2,0.5,30,small,0.008506536483764648
1,302,20,0,4,1,0.25,83,medium,0.016748428344726562
